,Ortschaftsname,PLZ,Zusatzziffer,Gemeindename,BFS-Nr,Kantonskürzel,E,N,Sprache
5318,Eisten,3922,2,Eisten,6282,VS,7.893316238028276,46.20043729760482,de
5319,Kalpetran,3922,1,Embd,6283,VS,7.837919673092075,46.21417810663681,de
5320,Embd,3926,0,Embd,6283,VS,7.828290710921618,46.21498772049198,de
5321,Grächen,3925,0,Grächen,6285,VS,7.838430298902407,46.19526981458621,de
5322,Lalden,3931,1,Lalden,6286,VS,7.904554773660758,46.299024219002895,de
5323,Randa,3928,0,Randa,6287,VS,7.784353759299935,46.10115186542124,de
5324,Saas-Almagell,3905,0,Saas-Almagell,6288,VS,7.959007694947645,46.09372090614614,de
5325,Saas-Fee,3906,0,Saas-Balen,6289,VS,7.923102823926058,46.122737649930166,de
5326,Saas-Balen,3908,0,Saas-Balen,6289,VS,7.927514425972606,46.15417396119757,de
5327,Saas-Grund,3910,0,Saas-Balen,6289,VS,7.934471376715849,46.12476518889728,de
5328,Saas-Fee,3906,0,Saas-Fee,6290,VS,7.924743754376784,46.107189237629285,de
5329,Saas-Grund,3910,0,Saas-Fee,6290,VS,7.937283869109085,46.11648159376503,de
5330,Saas-Grund,3910,0,Saas-Grund,6291,VS,7.936774249177611,46.124045160518286,de
5331,St. Niklaus VS,3924,0,St. Niklaus,6292,VS,7.803094808254255,46.17774484783004,de
5332,Herbriggen,3927,0,St. Niklaus,6292,VS,7.792348738489756,46.13541984639024,de
5333,Stalden VS,3922,0,Stalden (VS),6293,VS,7.871210095270355,46.234452159122114,de
5334,Törbel,3923,0,Stalden (VS),6293,VS,7.867163340871623,46.24824259272623,de
5335,Eisten,3922,2,Staldenried,6294,VS,7.898680619349254,46.20686735246596,de
5336,Staldenried,3933,0,Staldenried,6294,VS,7.887666364082242,46.22936072195691,de
5337,Randa,3928,0,Täsch,6295,VS,7.781013927368451,46.08268783714371,de
5338,Täsch,3929,0,Täsch,6295,VS,7.778250136009598,46.06707994042137,de
5339,Törbel,3923,0,Törbel,6296,VS,7.852639380745757,46.23688174127327,de
5340,Visp,3930,0,Visp,6297,VS,7.88118186519991,46.29039599350188,de
5341,Eyholz,3930,2,Visp,6297,VS,7.909022462351266,46.29421641024678,de
5342,Stalden VS,3922,0,Visperterminen,6298,VS,7.881316280811794,46.25377741166891,de
5343,Visp,3930,0,Visperterminen,6298,VS,7.882511277543466,46.27123236956987,de
5344,Visperterminen,3932,0,Visperterminen,6298,VS,7.900793818262789,46.25810236257733,de
5345,Zeneggen,3934,0,Zeneggen,6299,VS,7.866809984444686,46.27300779450084,de
5346,Zermatt,3920,0,Zermatt,6300,VS,7.746746618727868,46.01951639686414,de
5347,Colombier NE,2013,0,Boudry,6404,NE,6.864526277632623,46.95817587952862,fr
5348,Bôle,2014,0,Boudry,6404,NE,6.829637665941052,46.96557557823747,fr
5349,Areuse,2015,0,Boudry,6404,NE,6.856789352338133,46.95370431074801,fr
5350,Cortaillod,2016,0,Boudry,6404,NE,6.837396773668247,46.94795327217091,fr
5351,Boudry,2017,0,Boudry,6404,NE,6.837102849577027,46.9514220994199,fr
5352,Chambrelien,2019,2,Boudry,6404,NE,6.819329966297001,46.96778137492146,fr
5353,Bevaix,2022,0,Boudry,6404,NE,6.804848836017457,46.94041297941488,fr
5354,Champ-du-Moulin,2149,0,Boudry,6404,NE,6.768312460208091,46.95030954136625,fr
5355,Cortaillod,2016,0,Cortaillod,6408,NE,6.846326435333638,46.94293092751713,fr
5356,Bevaix,2022,0,Cortaillod,6408,NE,6.839593888893841,46.93379870080414,fr
5357,Rochefort,2019,0,Rochefort,6413,NE,6.809946374084252,46.97767568092768,fr
5358,Chambrelien,2019,2,Rochefort,6413,NE,6.812346528161686,46.96734960699619,fr
5359,Corcelles NE,2035,0,Rochefort,6413,NE,6.8380107278469655,46.97951647793367,fr
5360,Montezillon,2037,2,Rochefort,6413,NE,6.837155924200875,46.9866257552725,fr
5361,Noiraigue,2103,0,Rochefort,6413,NE,6.745809496444705,46.95308715094248,fr
5362,Champ-du-Moulin,2149,0,Rochefort,6413,NE,6.774616365004458,46.95989575998343,fr
5363,Fretereules,2149,2,Rochefort,6413,NE,6.766165199211868,46.96184400075461,fr
5364,Brot-Dessous,2149,3,Rochefort,6413,NE,6.747224753566692,46.955701995127,fr
5365,Brot-Plamboz,2318,0,Rochefort,6413,NE,6.768188806939467,46.99098598463226,fr
5366,Neuchâtel,2000,0,Milvignes,6416,NE,6.893390420246287,46.98149045775286,fr
5367,Auvernier,2012,0,Milvignes,6416,NE,6.877236556811655,46.97778107757657,fr
5368,Colombier NE,2013,0,Milvignes,6416,NE,6.862026751351321,46.966345485570734,fr
5369,Bôle,2014,0,Milvignes,6416,NE,6.840085874897392,46.96617362807175,fr
5370,Areuse,2015,0,Milvignes,6416,NE,6.854318530914221,46.95957512766628,fr
5371,Corcelles NE,2035,0,Milvignes,6416,NE,6.852698624706605,46.98102409776124,fr
5372,Cormondrèche,2036,0,Milvignes,6416,NE,6.874469057094349,46.98023666423316,fr
5373,Bevaix,2022,0,La Grande Béroche,6417,NE,6.8156305434250575,46.93081206225285,fr
5374,Gorgier,2023,0,La Grande Béroche,6417,NE,6.78052829908529,46.90316477152239,fr
5375,St-Aubin-Sauges,2024,0,La Grande Béroche,6417,NE,6.773619731859829,46.89557589974952,fr
5376,Chez-le-Bart,2025,0,La Grande Béroche,6417,NE,6.7858190918434085,46.90123359634231,fr
5377,Montalchez,2027,2,La Grande Béroche,6417,NE,6.745160955987346,46.89744715406812,fr
5378,Fresens,2027,3,La Grande Béroche,6417,NE,6.745919449400579,46.88863362125067,fr
5379,Vaumarcus,2028,0,La Grande Béroche,6417,NE,6.755118170879989,46.87866125886799,fr
5380,Noiraigue,2103,0,La Grande Béroche,6417,NE,6.731576085106192,46.93752176948843,fr
5381,La Chaux-de-Fonds,2300,0,La Chaux-de-Fonds,6421,NE,6.833091498877364,47.10412513412177,fr
5382,La Cibourg,2300,8,La Chaux-de-Fonds,6421,NE,6.87583677504266,47.11652301191079,fr
5383,La Sagne NE,2314,0,La Chaux-de-Fonds,6421,NE,6.845751023591159,47.07110590319868,fr
5384,Le Crêt-du-Locle,2322,0,La Chaux-de-Fonds,6421,NE,6.784502526822367,47.07726576074009,fr
5385,Renan BE,2616,0,La Chaux-de-Fonds,6421,NE,6.866551524952549,47.09305342049736,fr
5386,Les Planchettes,2325,0,Les Planchettes,6422,NE,6.770941264341842,47.1062439405962,fr
5387,La Sagne NE,2314,0,La Sagne,6423,NE,6.799659384729483,47.03937351467349,fr
5388,Les Sagnettes,2124,0,La Brévine,6432,NE,6.600613196904206,46.95193733705534,fr
5389,La Brévine,2406,0,La Brévine,6432,NE,6.607601204115739,46.97982674900652,fr
5390,Les Taillères,2406,2,La Brévine,6432,NE,6.576150518103901,46.9706479658018,fr
5391,La Châtagne,2406,3,La Brévine,6432,NE,6.641022707353094,46.9889267099201,fr
5392,Le Brouillet,2406,4,La Brévine,6432,NE,6.534768451709043,46.9504522248026,fr
5393,Brot-Plamboz,2318,0,Brot-Plamboz,6433,NE,6.745999442640737,46.97922482756201,fr
5394,Le Prévoux,2400,2,Le Cerneux-Péquignot,6434,NE,6.706029373777253,47.03084642085008,fr
5395,La Chaux-du-Milieu,2405,0,Le Cerneux-Péquignot,6434,NE,6.695206492364235,47.01600118773275,fr
5396,La Brévine,2406,0,Le Cerneux-Péquignot,6434,NE,6.612168775384117,46.98726718594315,fr
5397,Le Cerneux-Péquignot,2414,0,Le Cerneux-Péquignot,6434,NE,6.66499687377727,47.016941121424566,fr
5398,Le Prévoux,2400,2,La Chaux-du-Milieu,6435,NE,6.717788350164505,47.03022921251213,fr
5399,La Chaux-du-Milieu,2405,0,La Chaux-du-Milieu,6435,NE,6.701960256658452,47.01355496466809,fr
5400,La Châtagne,2406,3,La Chaux-du-Milieu,6435,NE,6.663857935120624,46.98322217805776,fr
5401,Le Crêt-du-Locle,2322,0,Le Locle,6436,NE,6.767541914367628,47.07985251016049,fr
5402,Le Locle,2400,0,Le Locle,6436,NE,6.749502061696968,47.058153665713554,fr
5403,Le Prévoux,2400,2,Le Locle,6436,NE,6.702029898411897,47.03790468204061,fr
5404,Les Brenets,2416,0,Le Locle,6436,NE,6.705492703718813,47.06758821754893,fr
5405,Travers,2105,0,Les Ponts-de-Martel,6437,NE,6.667501561775488,46.97302180183419,fr
5406,La Sagne NE,2314,0,Les Ponts-de-Martel,6437,NE,6.753217807307784,47.02435849491687,fr
5407,Les Ponts-de-Martel,2316,0,Les Ponts-de-Martel,6437,NE,6.73159300216057,46.999745184434005,fr
5408,Petit-Martel,2316,2,Les Ponts-de-Martel,6437,NE,6.751830076857996,47.010545292132704,fr
5409,Brot-Plamboz,2318,0,Les Ponts-de-Martel,6437,NE,6.710488303110739,46.97175055758278,fr
5410,St-Blaise,2072,0,Cornaux,6451,NE,7.004639074640075,47.027761270300125,fr
5411,Thielle,2075,1,Cornaux,6451,NE,7.029265901082747,47.02418513478593,fr
5412,Cornaux NE,2087,0,Cornaux,6451,NE,7.020990580441512,47.03794065192663,fr
5413,St-Blaise,2072,0,Cressier (NE),6452,NE,7.000678368514959,47.05551353617064,fr
5414,Cornaux NE,2087,0,Cressier (NE),6452,NE,7.0145339345951365,47.04328749373949,fr
5415,Cressier NE,2088,0,Cressier (NE),6452,NE,7.035685165438432,47.05098459998887,fr
5416,Chaumont,2067,0,Enges,6453,NE,6.994003732739574,47.06826594929744,fr
5417,Enges,2073,0,Enges,6453,NE,7.012308607764392,47.05646446566596,fr
5418,Hauterive NE,2068,0,Hauterive (NE),6454,NE,6.971680995615762,47.01359518083029,fr
5419,Enges,2073,0,Le Landeron,6455,NE,7.03093897304788,47.07125263510496,fr
5420,La Neuveville,2520,0,Le Landeron,6455,NE,7.079758988736478,47.06548730108097,fr
5421,Lignières,2523,0,Le Landeron,6455,NE,7.041933339814203,47.0720205742354,fr
5422,Le Landeron,2525,0,Le Landeron,6455,NE,7.065008238063487,47.05364598476162,fr
5423,Lignières,2523,0,Lignières,6456,NE,7.065398697080611,47.08077843731001,fr
5424,Neuchâtel,2000,0,Neuchâtel,6458,NE,6.926355820731355,46.99204504135111,fr
5425,Peseux,2034,0,Neuchâtel,6458,NE,6.888644590250457,46.9873062325755,fr
5426,Corcelles NE,2035,0,Neuchâtel,6458,NE,6.876882330734246,46.98560403560769,fr
5427,Cormondrèche,2036,0,Neuchâtel,6458,NE,6.869734466807548,46.98060296363547,fr
5428,Montmollin,2037,0,Neuchâtel,6458,NE,6.8715966205166445,46.998324377646405,fr
5429,Valangin,2042,0,Neuchâtel,6458,NE,6.9070609579516615,47.01616430092844,fr
5430,Chaumont,2067,0,Neuchâtel,6458,NE,6.956490855691593,47.02839612214464,fr
5431,Hauterive NE,2068,0,Neuchâtel,6458,NE,6.967577706373813,47.00867053118216,fr
5432,St-Blaise,2072,0,Saint-Blaise,6459,NE,6.986882187100492,47.01342491007282,fr
5433,Marin-Epagnier,2074,0,La Tène,6461,NE,7.001169593228425,47.009267717056304,fr
5434,Thielle,2075,1,La Tène,6461,NE,7.029667334222878,47.02117216257604,fr
5435,Wavre,2075,2,La Tène,6461,NE,7.022723569124159,47.02709261208209,fr
5436,Gampelen,3236,0,La Tène,6461,NE,7.0381955086652335,46.98014157808134,de
5437,Rochefort,2019,0,Val-de-Ruz,6487,NE,6.803992617940968,47.013523073758726,fr
5438,Montmollin,2037,0,Val-de-Ruz,6487,NE,6.846902255039954,46.99306177646468,fr
5439,Valangin,2042,0,Val-de-Ruz,6487,NE,6.890728454837001,47.01819774466192,fr
5440,Boudevilliers,2043,0,Val-de-Ruz,6487,NE,6.889987927179504,47.028494442050444,fr
5441,Fontaines NE,2046,0,Val-de-Ruz,6487,NE,6.900967406225793,47.04370612025811,fr
5442,Fontainemelon,2052,0,Val-de-Ruz,6487,NE,6.887373157996488,47.05573809103602,fr
5443,La Vue-des-Alpes,2052,2,Val-de-Ruz,6487,NE,6.869655559649039,47.072858955356246,fr
5444,Cernier,2053,0,Val-de-Ruz,6487,NE,6.904561202810044,47.06145647634551,fr
5445,Chézard-St-Martin,2054,0,Val-de-Ruz,6487,NE,6.933175682401243,47.06648500093366,fr
5446,Les Vieux-Prés,2054,2,Val-de-Ruz,6487,NE,6.936452344577276,47.0816067460657,fr
5447,Dombresson,2056,0,Val-de-Ruz,6487,NE,6.960566200282867,47.07278479111374,fr
5448,Villiers,2057,0,Val-de-Ruz,6487,NE,6.971559400610356,47.07465795092898,fr
5449,Le Pâquier NE,2058,0,Val-de-Ruz,6487,NE,6.986810696243151,47.09835108740268,fr
5450,Vilars NE,2063,0,Val-de-Ruz,6487,NE,6.927209073242388,47.0318531080027,fr
5451,Engollon,2063,2,Val-de-Ruz,6487,NE,6.921352944910493,47.03801542557807,fr
5452,Fenin,2063,3,Val-de-Ruz,6487,NE,6.922901526289012,47.0240658890955,fr
5453,Saules,2063,4,Val-de-Ruz,6487,NE,6.939018435225475,47.03838041684588,fr
5454,Savagnier,2065,0,Val-de-Ruz,6487,NE,6.953389344368498,47.047375047858736,fr
5455,Chaumont,2067,0,Val-de-Ruz,6487,NE,6.963724277324146,47.03804622002629,fr
5456,Les Geneveys-sur-Coffrane,2206,0,Val-de-Ruz,6487,NE,6.846607710474101,47.01276720357482,fr
5457,Coffrane,2207,0,Val-de-Ruz,6487,NE,6.862596358846015,47.01024766896023,fr
5458,Les Hauts-Geneveys,2208,0,Val-de-Ruz,6487,NE,6.873628261147986,47.04837429988661,fr
5459,La Sagne NE,2314,0,Val-de-Ruz,6487,NE,6.838485041815589,47.05519214744644,fr
5460,Nods,2518,0,Val-de-Ruz,6487,NE,7.030395775998415,47.12301948327708,fr
5461,Lignières,2523,0,Val-de-Ruz,6487,NE,7.012367392874894,47.10143918756164,fr
5462,Renan BE,2616,0,Val-de-Ruz,6487,NE,6.871670878805889,47.08544640829556,fr
5463,Buttes,2115,0,La Côte-aux-Fées,6504,NE,6.518416632123761,46.86002948994401,fr
5464,La Côte-aux-Fées,2117,0,La Côte-aux-Fées,6504,NE,6.489548597174979,46.866969311561554,fr
5465,Les Verrières,2126,0,Les Verrières,6511,NE,6.478999503894747,46.90507466823792,fr
5466,Le Brouillet,2406,4,Les Verrières,6511,NE,6.487841841006884,46.93619857071537,fr
5467,Noiraigue,2103,0,Val-de-Travers,6512,NE,6.722967061707644,46.95605554577179,fr
5468,Travers,2105,0,Val-de-Travers,6512,NE,6.674701881164737,46.94087475642971,fr
5469,Couvet,2108,0,Val-de-Travers,6512,NE,6.632553337961208,46.925002013906806,fr
5470,Môtiers NE,2112,0,Val-de-Travers,6512,NE,6.611545970122608,46.9119034057072,fr
5471,Boveresse,2113,0,Val-de-Travers,6512,NE,6.600723918105412,46.91643085672277,fr
5472,Fleurier,2114,0,Val-de-Travers,6512,NE,6.58184606354764,46.90134051540869,fr
5473,Buttes,2115,0,Val-de-Travers,6512,NE,6.5520747660689125,46.88954239329343,fr
5474,Mont-de-Buttes,2116,0,Val-de-Travers,6512,NE,6.509184624842392,46.87723472031467,fr
5475,St-Sulpice NE,2123,0,Val-de-Travers,6512,NE,6.562132250127077,46.91109271465624,fr
5476,Les Sagnettes,2124,0,Val-de-Travers,6512,NE,6.598673089626151,46.93913219135872,fr
5477,Les Verrières,2126,0,Val-de-Travers,6512,NE,6.470251282800632,46.954042387115166,fr
5478,Les Bayards,2127,0,Val-de-Travers,6512,NE,6.520135531983882,46.91683861376518,fr
5479,Les Ponts-de-Martel,2316,0,Val-de-Travers,6512,NE,6.686193708060904,46.97285997959167,fr
5480,Brot-Plamboz,2318,0,Val-de-Travers,6512,NE,6.706337252720002,46.96659842527798,fr
5481,Le Brouillet,2406,4,Val-de-Travers,6512,NE,6.503012521486712,46.94923885740446,fr
5482,Aire-la-Ville,1288,0,Aire-la-Ville,6601,GE,6.043391790815784,46.190836678046296,fr
5483,Anières,1247,0,Anières,6602,GE,6.2229046641382775,46.2762209494312,fr
5484,Avully,1237,0,Avully,6603,GE,5.999954902031695,46.16946844205166,fr
5485,Cartigny,1236,0,Avusy,6604,GE,6.01973555374658,46.1621073005842,fr
5486,Athenaz (Avusy),1285,0,Avusy,6604,GE,6.007261230642001,46.15468669252625,fr
5487,La Croix-de-Rozon,1257,0,Bardonnex,6605,GE,6.136397574163895,46.1452051972968,fr
5488,Perly,1258,0,Bardonnex,6605,GE,6.098123172566586,46.15351737508995,fr
5489,Bellevue,1293,0,Bellevue,6606,GE,6.153296100433153,46.25376841195622,fr
5490,Confignon,1232,0,Bernex,6607,GE,6.075769055508589,46.16936630410071,fr
5491,Bernex,1233,0,Bernex,6607,GE,6.069660358993669,46.17370839670232,fr
5492,Cartigny,1236,0,Bernex,6607,GE,6.04616296317118,46.17183943882948,fr
5493,Soral,1286,0,Bernex,6607,GE,6.05254322943026,46.155787344748575,fr
5494,Carouge GE,1227,0,Carouge (GE),6608,GE,6.139548921001113,46.18498444272909,fr
5495,Les Acacias,1227,4,Carouge (GE),6608,GE,6.138998546131544,46.18851945796631,fr
5496,Cartigny,1236,0,Cartigny,6609,GE,6.0171659839046,46.17380356084019,fr
5497,Céligny,1298,0,Céligny,6610,GE,6.195091402069503,46.350243493898994,fr
5498,Céligny,1298,0,Céligny,6610,GE,6.175357688965923,46.34775086189472,fr
5499,Avully,1237,0,Chancy,6611,GE,5.976194155298392,46.160487273286535,fr
5500,Chancy,1284,0,Chancy,6611,GE,5.971343350672475,46.14969234949853,fr
5501,Athenaz (Avusy),1285,0,Chancy,6611,GE,5.992355236575079,46.15480200002767,fr
5502,Chêne-Bougeries,1224,0,Chêne-Bougeries,6612,GE,6.188610741790914,46.1977453897447,fr
5503,Conches,1231,0,Chêne-Bougeries,6612,GE,6.176606515062948,46.1843854127378,fr
5504,Chêne-Bourg,1225,0,Chêne-Bourg,6613,GE,6.191914852265288,46.19372665847312,fr
5505,Choulex,1244,0,Choulex,6614,GE,6.226591095327677,46.22812771216722,fr
5506,Collex,1239,0,Collex-Bossy,6615,GE,6.120818291192712,46.2707055137472,fr
5507,Versoix,1290,0,Collex-Bossy,6615,GE,6.1386545279004325,46.27725917986752,fr
5508,Vésenaz,1222,0,Collonge-Bellerive,6616,GE,6.199668029226098,46.23754317890777,fr
5509,Collonge-Bellerive,1245,0,Collonge-Bellerive,6616,GE,6.204034162733675,46.25367873597992,fr
5510,Cologny,1223,0,Cologny,6617,GE,6.181208657691199,46.21625929072952,fr
5511,Plan-les-Ouates,1228,0,Confignon,6618,GE,6.102552555879884,46.16989452673126,fr
5512,Confignon,1232,0,Confignon,6618,GE,6.084483885222576,46.17397280183826,fr
5513,Corsier GE,1246,0,Corsier (GE),6619,GE,6.226212082383404,46.26249121156178,fr
5514,La Plaine,1283,0,Dardagny,6620,GE,5.999767876825216,46.17876351256668,fr
5515,Dardagny,1283,1,Dardagny,6620,GE,5.995317201405164,46.19480713485023,fr
5516,Genève,1201,0,Genève,6621,GE,6.146655789289309,46.21026704673743,fr
5517,Genève,1202,0,Genève,6621,GE,6.148863533439881,46.22146182572445,fr
5518,Genève,1203,0,Genève,6621,GE,6.123611323388353,46.20858287555155,fr
5519,Genève,1204,0,Genève,6621,GE,6.144968053206059,46.20242095486308,fr
5520,Genève,1205,0,Genève,6621,GE,6.143637747530816,46.195228240003885,fr
5521,Genève,1206,0,Genève,6621,GE,6.158811138647352,46.18716015564269,fr
5522,Genève,1207,0,Genève,6621,GE,6.161604516965235,46.207265026490994,fr
5523,Genève,1208,0,Genève,6621,GE,6.1654352750504895,46.19856016397532,fr
5524,Genève,1209,0,Genève,6621,GE,6.124968056115557,46.22186061069509,fr
5525,Petit-Lancy,1213,0,Genève,6621,GE,6.1198225716251295,46.19939851915948,fr
5526,Le Grand-Saconnex,1218,0,Genève,6621,GE,6.132456055779588,46.23095329603339,fr
5527,Carouge GE,1227,0,Genève,6621,GE,6.13088960569727,46.18916737179372,fr
5528,Les Acacias,1227,4,Genève,6621,GE,6.133148094123065,46.1934969850963,fr
5529,Chambésy,1292,0,Genève,6621,GE,6.147209926224679,46.2274425837394,fr
5530,Genthod,1294,0,Genthod,6622,GE,6.157561613510195,46.26477168391933,fr
5531,Genève,1209,0,Le Grand-Saconnex,6623,GE,6.124357770910489,46.22612127325692,fr
5532,Genève,1215,0,Le Grand-Saconnex,6623,GE,6.106857756676451,46.235189843667605,fr
5533,Cointrin,1216,0,Le Grand-Saconnex,6623,GE,6.113735824588909,46.22394649323984,fr
5534,Le Grand-Saconnex,1218,0,Le Grand-Saconnex,6623,GE,6.124000575196861,46.23243391906411,fr
5535,Gy,1251,0,Gy,6624,GE,6.257596038233397,46.25247237331644,fr
5536,Jussy,1254,0,Gy,6624,GE,6.277267754496198,46.24625344568169,fr
5537,Hermance,1248,0,Hermance,6625,GE,6.244453013237223,46.30138894341943,fr
5538,Jussy,1254,0,Jussy,6626,GE,6.2660265901462,46.23539011342385,fr
5539,Cartigny,1236,0,Laconnex,6627,GE,6.021192972116358,46.16261112855239,fr
5540,Laconnex,1287,0,Laconnex,6627,GE,6.034670755144155,46.154740457090405,fr
5541,Grand-Lancy,1212,0,Lancy,6628,GE,6.120960543844054,46.18236469547561,fr
5542,Petit-Lancy,1213,0,Lancy,6628,GE,6.11724784672731,46.18908208152802,fr
5543,Onex,1213,3,Lancy,6628,GE,6.110384818947465,46.18333820058358,fr
5544,Les Acacias,1227,4,Lancy,6628,GE,6.1264752964729325,46.18954206547133,fr
5545,Plan-les-Ouates,1228,0,Lancy,6628,GE,6.137415273368223,46.168734749647285,fr
5546,Troinex,1256,0,Lancy,6628,GE,6.139992742313116,46.16762153895073,fr
5547,Meinier,1252,0,Meinier,6629,GE,6.234226276318482,46.24655880265358,fr
5548,Vernier,1214,0,Meyrin,6630,GE,6.0705766415733855,46.219782409422336,fr
5549,Genève,1215,0,Meyrin,6630,GE,6.1000155070087,46.22965150305406,fr
5550,Cointrin,1216,0,Meyrin,6630,GE,6.1055217050210056,46.22444562290391,fr
5551,Meyrin,1217,0,Meyrin,6630,GE,6.070661675591116,46.22826745179406,fr
5552,Grand-Lancy,1212,0,Onex,6631,GE,6.106958708550044,46.17600522162175,fr
5553,Onex,1213,3,Onex,6631,GE,6.100958304483036,46.18206118611807,fr
5554,Perly,1258,0,Perly-Certoux,6632,GE,6.087689170917644,46.155993377811285,fr
5555,Grand-Lancy,1212,0,Plan-les-Ouates,6633,GE,6.100775730870828,46.17437712857684,fr
5556,Plan-les-Ouates,1228,0,Plan-les-Ouates,6633,GE,6.11585914397746,46.168061573755125,fr
5557,Troinex,1256,0,Plan-les-Ouates,6633,GE,6.138436987852658,46.16301461343458,fr
5558,La Croix-de-Rozon,1257,0,Plan-les-Ouates,6633,GE,6.138024457725067,46.15721695718606,fr
5559,Genève,1202,0,Pregny-Chambésy,6634,GE,6.134998261780611,46.23230267754261,fr
5560,Chambésy,1292,0,Pregny-Chambésy,6634,GE,6.146931845121319,46.24069958897081,fr
5561,Presinge,1243,0,Presinge,6635,GE,6.255053063923055,46.21894167517077,fr
5562,Puplinge,1241,0,Puplinge,6636,GE,6.232415891399487,46.20988745516153,fr
5563,Russin,1281,0,Russin,6637,GE,6.014072201756577,46.18753040206896,fr
5564,Vernier,1214,0,Satigny,6638,GE,6.065743278659183,46.21073920052597,fr
5565,Satigny,1242,0,Satigny,6638,GE,6.03141589621667,46.21823078109354,fr
5566,Russin,1281,0,Satigny,6638,GE,6.000865677890518,46.208106202838,fr
5567,Soral,1286,0,Soral,6639,GE,6.0430533839385685,46.14479365659224,fr
5568,Thônex,1226,0,Thônex,6640,GE,6.198675910262119,46.188270854952,fr
5569,Veyrier,1255,0,Troinex,6641,GE,6.173427564784782,46.15925431860588,fr
5570,Troinex,1256,0,Troinex,6641,GE,6.148517414303377,46.1611520017722,fr
5571,La Croix-de-Rozon,1257,0,Troinex,6641,GE,6.145577326636074,46.14892998614221,fr
5572,Vandoeuvres,1253,0,Vandoeuvres,6642,GE,6.2025655411278215,46.22120533923856,fr
5573,Genève,1209,0,Vernier,6643,GE,6.113298217989573,46.21831239247193,fr
5574,Vernier,1214,0,Vernier,6643,GE,6.0865340303455975,46.21528817965728,fr
5575,Cointrin,1216,0,Vernier,6643,GE,6.112921822704137,46.22258339064297,fr
5576,Le Lignon,1219,0,Vernier,6643,GE,6.095500002039159,46.20423658722336,fr
